CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME	ACTIVITY_PARAMS	ACTIVITY_PROPS
CHEMBL21506	26190	CHEMBL21506	26190		11	447.49	5.14	74.01	1	CCN(C)C(=N)c1ccc(NC(=O)c2cc(C)nn2c3cc4ccccc4cc3F)c(F)c1	460234	IC50	=	22	nM	7.66	IC50	=	22	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	48626	CHEMBL659607	B	In vitro inhibitory activity against human coagulation factor X	1	Scientific Literature				Expert	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	8	Homologous protein			6673	CHEMBL1147598	14980671	Bioorg. Med. Chem. Lett.	2004	14	5	1229					
CHEMBL3928201	2137572	CHEMBL3990303	2198174		3000050	527.53	2.48	162.64	1	Cl.CCOC(C(=O)NCc1ccc(cc1OCC(=O)N)C(=N)N)c2c(F)cc(OCc3ccccn3)cc2F	16913999	IC50	=	22.7	nM	7.64	IC50	=	.0000000227	M	Interpretation: Specific Binding		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1640188	CHEMBL3885768	B	Biochemical assay using fluorogenic peptide substrate.Step 1: Compound transfer to plate (50 nl).Step 2: Dilute FXa in Assay Buffer.Step 3: Dilute substrate in Assay Buffer.Step 4: Add equal volumes to Assay plate (total assay volume 10 uL).Step 5: Centrifuge plate, 1 min, 1000 rpm.Step 6: Detect fluorescence signal: ex: 320 nm; Em. 405 nm (EnVision), every 10 min. 60 min pre-incubation of enzyme with compound and 30 min reaction time after substrate addition.	30	K4DD Project	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	102446	CHEMBL3885741											
CHEMBL1088640	629756	CHEMBL1088640	629756		5e	465.96	1.64	107.02	0	O[C@H](CS(=O)(=O)c1ccc2cc(Cl)ccc2c1)C(=O)N3CCC(CC3)N4CCNC4=O	3273163	IC50	=	23	nM	7.64	IC50	=	23	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	630625	CHEMBL1111059	B	Inhibition of human factor 10a assessed as p-nitroanilide release using S2765 as substrate by chromogenic assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	51079	CHEMBL1157901	20355714	J. Med. Chem.	2010	53	9	3517					
CHEMBL101040	162996	CHEMBL101040	162996		3e	591.12	1.05	146.01	1	CN1CCc2nc(sc2C1)C(=O)N3CCN(CC3C(=O)NCC(=O)N)S(=O)(=O)c4ccc5cc(Cl)ccc5c4	200820	IC50	=	23	nM	7.64	IC50	=	23	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	48629	CHEMBL659610	B	In vitro inhibitory activity against human Coagulation factor X	1	Scientific Literature				Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	8	Homologous protein			6380	CHEMBL1146768	15125963	Bioorg. Med. Chem. Lett.	2004	14	11	2935					
CHEMBL3930120	2139491	CHEMBL3930120	2139491		BDBM183019	565.08	1.93	159.55	1	OC(=O)[C@@H](Cc1cc2C=CNC(=N)c2cc1Cl)N3CC[C@H](NS(=O)(=O)c4cnc(s4)N5CCCC5)C3=O	17709168	IC50	=	27	nM	7.57	IC50	=	27	nM	330820		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1640369	CHEMBL3887092	B	Inhibition Assay: The compounds according to the invention are tested in a range of concentrations (10pM to 10 µM final) in assay buffer (50 mM TRIS, 100 mM NaCl, 0.1 % BSA, pH 7,5) with 0.1% maximal final DMSO concentration and deposited in a proportion of 25 µl per well, on 25 µL enzyme (human coagulation factor Xa: Enzyme Research Laboratories HFXa, final concentration 0.003Ul/ml). The reactive were mixed, centrifuged and incubated 10 minutes at 37°C in a 96 well microtiter plate. The enzyme reaction was started with 50 µL substrate (S-2765, Biogenic ref 821413 in a final concentration of 62.5µM final). The time course of the reaction was monitored at 405 nm in a microtiter plate reader (Tecan M200) for 20 minutes at 37°C. The percentage of inhibition of enzymatic activity (expressed as maximum rate of cleavage of the substrate) is calculated with respect to the enzymatic activity in the absence of inhibitor.	37	BindingDB Database	Homo sapiens			Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	8	Homologous protein			102547	CHEMBL3886162			2015								
CHEMBL261774	430113	CHEMBL261774	430113		2d	513.02	3.15	95.22	1	OCc1cnc2cccc(N3CCN(CC3)C(=O)CCS(=O)(=O)c4ccc5cc(Cl)ccc5c4)n12	2139643	IC50	=	29	nM	7.54	IC50	=	.029	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	470222	CHEMBL923682	B	Inhibition of human factor 10a	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	38925	CHEMBL1143896	18164204	Bioorg. Med. Chem.	2008	16	6	3125					
CHEMBL3974641	2184012	CHEMBL3991463	2199334		3000052	558.06	2.65	154.68	1	CNC(=O)COc1cc(ccc1CNC(=O)c2cc(Cl)cc(c2)N(Cc3ccccc3)S(=O)(=O)C)C(=N)N.CC(=O)O	16914114	IC50	=	29.4	nM	7.53	IC50	=	.0000000294	M	Interpretation: Specific Binding		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1640186	CHEMBL3885766	B	Biochemical assay using fluorogenic peptide substrate.Step 1: Compound transfer to plate (50 nl).Step 2: Dilute FXa in Assay Buffer.Step 3: Dilute substrate in Assay Buffer.Step 4: Add equal volumes to Assay plate (total assay volume 10 uL).Step 5: Centrifuge plate, 1 min, 1000 rpm.Step 6: Detect fluorescence signal: ex: 320 nm; Em. 405 nm (EnVision), every 10 min. 60 min pre-incubation of enzyme with compound and 60 min reaction time after substrate addition.	30	K4DD Project	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	102446	CHEMBL3885741											
CHEMBL196803	333375	CHEMBL196803	333375		19	460.54	3	125.4	0	Cc1oc2ccc(NC(=C(C#N)C#N)N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)cc2c1	1660716	IC50	=	30	nM	7.52	IC50	=	30	nM			1	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	326962	CHEMBL853297	B	Inhibitory activity against human FXa	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	30430	CHEMBL1141963	16213711	Bioorg. Med. Chem. Lett.	2005	15	24	5453					
CHEMBL66535	100741	CHEMBL66535	100741		3h	541.47	3.44	73.29	1	CN1CCN=C1c2ccc(cc2)C(=O)N3CCN(CC3)S(=O)(=O)c4ccc5cc(Br)ccc5c4	147023	IC50	=	31	nM	7.51	IC50	=	31	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	48628	CHEMBL659609	B	In vitro inhibitory activity against Coagulation factor X was determined	1	Scientific Literature				Expert	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	8	Homologous protein			6803	CHEMBL1137970	15080981	Bioorg. Med. Chem. Lett.	2004	14	9	2073					
CHEMBL3929605	2138976	CHEMBL3929605	2138976		BDBM183045	572.59	1.76	159.55	1	CN(C)c1ncc(s1)S(=O)(=O)N[C@H]2CCN([C@H](Cc3cc4C=CNC(=N)c4cc3C(F)(F)F)C(=O)O)C2=O	17709192	IC50	=	33	nM	7.48	IC50	=	33	nM	330844		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1640369	CHEMBL3887092	B	Inhibition Assay: The compounds according to the invention are tested in a range of concentrations (10pM to 10 µM final) in assay buffer (50 mM TRIS, 100 mM NaCl, 0.1 % BSA, pH 7,5) with 0.1% maximal final DMSO concentration and deposited in a proportion of 25 µl per well, on 25 µL enzyme (human coagulation factor Xa: Enzyme Research Laboratories HFXa, final concentration 0.003Ul/ml). The reactive were mixed, centrifuged and incubated 10 minutes at 37°C in a 96 well microtiter plate. The enzyme reaction was started with 50 µL substrate (S-2765, Biogenic ref 821413 in a final concentration of 62.5µM final). The time course of the reaction was monitored at 405 nm in a microtiter plate reader (Tecan M200) for 20 minutes at 37°C. The percentage of inhibition of enzymatic activity (expressed as maximum rate of cleavage of the substrate) is calculated with respect to the enzymatic activity in the absence of inhibitor.	37	BindingDB Database	Homo sapiens			Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	8	Homologous protein			102547	CHEMBL3886162			2015								
CHEMBL349606	270930	CHEMBL349606	270930		24	660.82	.52	198.96	1	NC(=N)NCCC[C@H](NC(=O)CN1CCN([C@H](CC(=O)N2CCCCC2)C1=O)S(=O)(=O)Cc3ccccc3)C(=O)c4nccs4	281407	IC50	=	37	nM	7.43	IC50	=	.037	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	69678	CHEMBL682016	B	In vitro inhibitory activity against factor Xa	1	Scientific Literature				Expert	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	8	Homologous protein			6110	CHEMBL1136599	12639568	Bioorg. Med. Chem. Lett.	2003	13	4	729					
CHEMBL3928201	2137572	CHEMBL3990303	2198174		3000050	527.53	2.48	162.64	1	Cl.CCOC(C(=O)NCc1ccc(cc1OCC(=O)N)C(=N)N)c2c(F)cc(OCc3ccccn3)cc2F	16913506	IC50	=	38.9	nM	7.41	IC50	=	.0000000389	M	Interpretation: Specific Binding		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1640197	CHEMBL3885777	B	Biochemical assay using fluorogenic peptide substrate.Step 1: Compound transfer to plate (50 nl).Step 2: Dilute FXa in Assay Buffer.Step 3: Dilute substrate in Assay Buffer.Step 4: Add equal volumes to Assay plate (total assay volume 10 uL).Step 5: Centrifuge plate, 1 min, 1000 rpm.Step 6: Detect fluorescence signal: ex: 320 nm; Em. 405 nm (EnVision), every 10 min. 0 min pre-incubation of enzyme with compound and 15 min reaction time after substrate addition.	30	K4DD Project	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	102446	CHEMBL3885741											
CHEMBL403654	434540	CHEMBL403654	434540		page 1573, R1C2	638.78	1.4	212.02	2	NC(=N)NCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)c4nccs4	2091341	IC50	=	39	nM	7.41	IC50	=	39	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	469230	CHEMBL948931	B	Inhibition of human factor 10a	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	38830	CHEMBL1143211	18053726	Bioorg. Med. Chem.	2008	16	4	1562					
CHEMBL280725	24761	CHEMBL280725	24761		16	456.91	6.44	59.81	1	Cc1cc(C(=O)Nc2ccc(cc2F)c3ccncc3)n(n1)c4ccc5cc(Cl)ccc5c4	1085066	IC50	=	40	nM	7.4	IC50	=	40	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	48641	CHEMBL659621	B	Inhibitory concentration against human Coagulation factor X	1	Scientific Literature				Expert	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	8	Homologous protein			6672	CHEMBL1149220	14980670	Bioorg. Med. Chem. Lett.	2004	14	5	1221					
CHEMBL250648	416170	CHEMBL250648	416170		28	543.18	4.41	72.96	1	Clc1ccc(s1)c2ccc(s2)S(=O)(=O)NC[C@H]3CCN(C3)C(=O)N4CCC[C@H]4CN5CCCC5	2046155	IC50	=	40	nM	7.4	IC50	=	40	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	457737	CHEMBL924015	B	Inhibition of F10a	1	Scientific Literature				Intermediate	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	8	Homologous protein			37813	CHEMBL1140480	17855089	Bioorg. Med. Chem. Lett.	2007	17	21	5952					
CHEMBL3671205	2004214	CHEMBL3671205	2004214		BDBM130526	421.86	3.11	88.18	0	Clc1ccc(s1)C(=O)NC[C@H]2CN(C(=O)O2)c3ccc(cc3)N4CCOC4=O	15822991	IC50	=	40	nM	7.4	IC50	=	40	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528698	CHEMBL3705525	B	Enzyme Inhibition Assay: The enzymatic activity of human factor Xa (FXa) was measured using the conversion of a chromogenic substrate specific for FXa. Factor Xa cleaves p-nitroaniline from the chromogenic substrate. The determinations were carried out in microtitre plates as follows.The test substances, in various concentrations, were dissolved in DMSO and incubated at 25 C. with human FXa (0.5 nmol/l dissolved in 50 mmol/l of tris buffer [C,C,C-tris(hydroxymethyl)-aminomethane], 150 mmol/l of NaCl, 0.1% BSA (bovine serum albumin), pH=8.3) for 10 minutes. Pure DMSO was used as control. The chromogenic substrate (150 umol 11 of Pefachrome FXa from Pentapharm) was then added. After an incubation time of 20 minutes at 25 C., the extinction at 405 nm was determined.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	94505	CHEMBL3638623			2014								
CHEMBL3659628	1992520	CHEMBL3659628	1992520		BDBM98169	501.99	3.54	100.87	1	Cc1cc(ccc1N2C=CC=C(CCCO)C2=O)N3C[C@H](CNC(=O)c4ccc(Cl)s4)OC3=O	17603403	IC50	=	40	nM	7.4	IC50	=	40	nM	214275		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1527744	CHEMBL3705273	B	Inhibition Assay: Various concentrations of the substances to be tested are dissolved in dimethyl sulphoxide and mixed with an aqueous refludan solution (10 μg/ml). In clear 96-well plates having a flat bottom, 30 μl of citrate plasma (Octapharma) are mixed with 10 μl of the substance dilution. Then, either 20 μl of a solution of a rattlesnake toxin (Russel viper venom (RVV); RVV reagent: Pentapharm 121-06, final concentration 0.6 mU) in an aqueous calcium chloride solution buffer (final concentration of calcium chloride 0.05 M) or 20 μl of the aqueous calcium chloride solution (final concentration of calcium chloride 0.05 M) without RVV reagent (as reference for an unstimulated sample) are added. After addition of 20 μl of ChromozymX substrate (final concentration 1.6 mmol/l, Bachem L-1565, diluted in water) the samples are measured in a SpectraFluor Reader using a measurement filter of 405 nm each minute over a period of 20 minutes.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	94058	CHEMBL3639205			2013								
CHEMBL390662	385489	CHEMBL390662	385489		1	437.93	3.43	102.04	0	Nc1cccc(c1)C2=C(Cl)N=C(NC3CCC3)C(=O)N2CC(=O)NCc4ccccc4	1906217	IC50	=	40	nM	7.4	IC50	=	.04	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	439442	CHEMBL888562	B	Inhibition of factor 10a	1	Scientific Literature				Intermediate	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	8	Homologous protein			36092	CHEMBL1145416	17566736	Bioorg. Med. Chem. Lett.	2007	17	16	4568					
CHEMBL372956	328585	CHEMBL372956	328585		8	423.9	3.9	61.88	0	Fc1cc(ccc1N2CCCC2)N3C[C@H](CNC(=O)c4ccc(Cl)s4)OC3=O	1607447	IC50	=	40	nM	7.4	IC50	=	40	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	321499	CHEMBL880442	B	In vitro inhibition of human coagulation factor Xa after incubation for 10 min at 25 degree C	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	30174	CHEMBL1140410	16161994	J. Med. Chem.	2005	48	19	5900					
CHEMBL261323	430304	CHEMBL261323	430304		2k	554.07	2.94	104.09	1	CNC(=O)Cc1cn2c(cccc2n1)N3CCN(CC3)C(=O)CCS(=O)(=O)c4ccc5cc(Cl)ccc5c4	2139646	IC50	=	41	nM	7.39	IC50	=	.041	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	470222	CHEMBL923682	B	Inhibition of human factor 10a	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	38925	CHEMBL1143896	18164204	Bioorg. Med. Chem.	2008	16	6	3125					
CHEMBL197426	333384	CHEMBL197426	333384		33	513.62	2.48	135.75	1	Cc1oc2ccc(N\C(=C(\C#N)/S(=O)(=O)C)\N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)cc2c1	1660709	IC50	=	46	nM	7.34	IC50	=	46	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	326962	CHEMBL853297	B	Inhibitory activity against human FXa	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	30430	CHEMBL1141963	16213711	Bioorg. Med. Chem. Lett.	2005	15	24	5453					
CHEMBL120413	197241	CHEMBL120413	197241		197241	455.57	2.17	129.24	0	NC(=N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc(s3)c4ccncc4)C2=O)c1	16913511	IC50	=	46.1	nM	7.34	IC50	=	.0000000461	M	Interpretation: Specific Binding		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1640197	CHEMBL3885777	B	Biochemical assay using fluorogenic peptide substrate.Step 1: Compound transfer to plate (50 nl).Step 2: Dilute FXa in Assay Buffer.Step 3: Dilute substrate in Assay Buffer.Step 4: Add equal volumes to Assay plate (total assay volume 10 uL).Step 5: Centrifuge plate, 1 min, 1000 rpm.Step 6: Detect fluorescence signal: ex: 320 nm; Em. 405 nm (EnVision), every 10 min. 0 min pre-incubation of enzyme with compound and 15 min reaction time after substrate addition.	30	K4DD Project	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	102446	CHEMBL3885741											
CHEMBL3958011	2167382	CHEMBL3958011	2167382		BDBM183007	548.62	1.42	159.55	1	OC(=O)[C@@H](Cc1cc2C=CNC(=N)c2cc1F)N3CC[C@H](NS(=O)(=O)c4cnc(s4)N5CCCC5)C3=O	17709156	IC50	=	47	nM	7.33	IC50	=	47	nM	330808		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1640369	CHEMBL3887092	B	Inhibition Assay: The compounds according to the invention are tested in a range of concentrations (10pM to 10 µM final) in assay buffer (50 mM TRIS, 100 mM NaCl, 0.1 % BSA, pH 7,5) with 0.1% maximal final DMSO concentration and deposited in a proportion of 25 µl per well, on 25 µL enzyme (human coagulation factor Xa: Enzyme Research Laboratories HFXa, final concentration 0.003Ul/ml). The reactive were mixed, centrifuged and incubated 10 minutes at 37°C in a 96 well microtiter plate. The enzyme reaction was started with 50 µL substrate (S-2765, Biogenic ref 821413 in a final concentration of 62.5µM final). The time course of the reaction was monitored at 405 nm in a microtiter plate reader (Tecan M200) for 20 minutes at 37°C. The percentage of inhibition of enzymatic activity (expressed as maximum rate of cleavage of the substrate) is calculated with respect to the enzymatic activity in the absence of inhibitor.	37	BindingDB Database	Homo sapiens			Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	8	Homologous protein			102547	CHEMBL3886162			2015								
CHEMBL585396	583257	CHEMBL585396	583257		28	521.58	1.47	150.85	1	Cc1oc2ccc(N\C(=N/C(=O)c3nnn(C)n3)\N[C@H]4CCCCN(CC(=O)N5CCCC5)C4=O)cc2c1	2991342	IC50	=	56	nM	7.25	IC50	=	56	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	595562	CHEMBL1049598	B	Inhibition of human Coagulation factor 10a assessed as inhibition of cleavage of synthetic substrate S-2222	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	49075	CHEMBL1156750	19896847	Bioorg. Med. Chem. Lett.	2009	19	24	6882					
CHEMBL99483	162914	CHEMBL99483	162914		56	477.01	2.74	82.61	0	Clc1ccc2cc(ccc2c1)S(=O)(=O)N3CCN(CC3)C(=O)c4nc5CCNCc5s4	1446631	IC50	=	60	nM	7.22	IC50	=	60	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	304841	CHEMBL827928	B	Inhibitory concentration against Coagulation factor X	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	21119	CHEMBL1138780	15456260	J. Med. Chem.	2004	47	21	5167					
CHEMBL120413	197241	CHEMBL120413	197241		197241	455.57	2.17	129.24	0	NC(=N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc(s3)c4ccncc4)C2=O)c1	16913637	IC50	=	60.8	nM	7.22	IC50	=	.0000000608	M	Interpretation: Specific Binding		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1640195	CHEMBL3885775	B	Biochemical assay using fluorogenic peptide substrate.Step 1: Compound transfer to plate (50 nl).Step 2: Dilute FXa in Assay Buffer.Step 3: Dilute substrate in Assay Buffer.Step 4: Add equal volumes to Assay plate (total assay volume 10 uL).Step 5: Centrifuge plate, 1 min, 1000 rpm.Step 6: Detect fluorescence signal: ex: 320 nm; Em. 405 nm (EnVision), every 10 min. 0 min pre-incubation of enzyme with compound and 45 min reaction time after substrate addition.	30	K4DD Project	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	102446	CHEMBL3885741											
CHEMBL3409888	1836660	CHEMBL3409888	1836660		3870	483.98	5.43	87.74	1	COc1ccc(NC(=O)c2ccc(Cl)s2)c(c1)C(=O)Nc3ccc(cc3)N4CCCCC4=O	15199106	IC50	=	67	nM	7.17	IC50	=	67	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1468090	CHEMBL3413863	B	Inhibition of human factor 10a using acromogenic substrate S-2222 preincubated for 30 mins before substrate addition measured after 20 mins by spectrophotometry	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	91457	CHEMBL3407352	25839438	Eur. J. Med. Chem.	2015	95		388					
CHEMBL595963	594715	CHEMBL595963	594715		8f	544.08	2.45	123.32	1	CN(C)C(=O)[C@H]1CC[C@H](NC(=O)c2cc3cc(Cl)ncc3[nH]2)[C@@H](C1)NC(=O)c4nc5CCN(C)Cc5s4	3090556	IC50	=	69	nM	7.16	IC50	=	69	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	604944	CHEMBL1067890	B	Inhibition of human factor 10a by microplate spectrophotometry	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	49374	CHEMBL1153091	19884015	Bioorg. Med. Chem.	2009	17	24	8206					
CHEMBL66362	100909	CHEMBL66362	100909		4f	517.08	4.12	84.78	1	Clc1ccc2cc(sc2c1)S(=O)(=O)N3CCN(CC3)C(=O)c4ccc(cc4)C(=N)N5CCCC5	148303	IC50	=	70	nM	7.16	IC50	=	70	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	48628	CHEMBL659609	B	In vitro inhibitory activity against Coagulation factor X was determined	1	Scientific Literature				Expert	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	8	Homologous protein			6803	CHEMBL1137970	15080981	Bioorg. Med. Chem. Lett.	2004	14	9	2073					
CHEMBL436293	328807	CHEMBL436293	328807		328807	430.85	1.85	101.07	0	Clc1ccc(cn1)C(=O)NC[C@H]2CN(C(=O)O2)c3ccc(cc3)N4CCOCC4=O	16914026	IC50	=	73.4	nM	7.13	IC50	=	.0000000734	M	Interpretation: Specific Binding		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1640188	CHEMBL3885768	B	Biochemical assay using fluorogenic peptide substrate.Step 1: Compound transfer to plate (50 nl).Step 2: Dilute FXa in Assay Buffer.Step 3: Dilute substrate in Assay Buffer.Step 4: Add equal volumes to Assay plate (total assay volume 10 uL).Step 5: Centrifuge plate, 1 min, 1000 rpm.Step 6: Detect fluorescence signal: ex: 320 nm; Em. 405 nm (EnVision), every 10 min. 60 min pre-incubation of enzyme with compound and 30 min reaction time after substrate addition.	30	K4DD Project	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	102446	CHEMBL3885741											
