CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME	ACTIVITY_PARAMS	ACTIVITY_PROPS
CHEMBL3671250	2004259	CHEMBL3671250	2004259		BDBM8363	469.97	2.94	96.02	0	Clc1ccc(s1)C(=O)NCC2CN(C(=O)O2)c3ccc(cc3)S(=O)(=O)N4CCCC4	15810659	IC50	=	500	nM	6.3	IC50	=	500	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528698	CHEMBL3705525	B	Enzyme Inhibition Assay: The enzymatic activity of human factor Xa (FXa) was measured using the conversion of a chromogenic substrate specific for FXa. Factor Xa cleaves p-nitroaniline from the chromogenic substrate. The determinations were carried out in microtitre plates as follows.The test substances, in various concentrations, were dissolved in DMSO and incubated at 25 C. with human FXa (0.5 nmol/l dissolved in 50 mmol/l of tris buffer [C,C,C-tris(hydroxymethyl)-aminomethane], 150 mmol/l of NaCl, 0.1% BSA (bovine serum albumin), pH=8.3) for 10 minutes. Pure DMSO was used as control. The chromogenic substrate (150 umol 11 of Pefachrome FXa from Pentapharm) was then added. After an incubation time of 20 minutes at 25 C., the extinction at 405 nm was determined.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	94505	CHEMBL3638623			2014								
CHEMBL198362	328601	CHEMBL198362	328601	RIVAROXABAN	BDBM7840	435.89	2.52	88.18	0	Clc1ccc(s1)C(=O)NC[C@H]2CN(C(=O)O2)c3ccc(cc3)N4CCOCC4=O	15810640	IC50	=	1.4	nM	8.85	IC50	=	1.4	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528698	CHEMBL3705525	B	Enzyme Inhibition Assay: The enzymatic activity of human factor Xa (FXa) was measured using the conversion of a chromogenic substrate specific for FXa. Factor Xa cleaves p-nitroaniline from the chromogenic substrate. The determinations were carried out in microtitre plates as follows.The test substances, in various concentrations, were dissolved in DMSO and incubated at 25 C. with human FXa (0.5 nmol/l dissolved in 50 mmol/l of tris buffer [C,C,C-tris(hydroxymethyl)-aminomethane], 150 mmol/l of NaCl, 0.1% BSA (bovine serum albumin), pH=8.3) for 10 minutes. Pure DMSO was used as control. The chromogenic substrate (150 umol 11 of Pefachrome FXa from Pentapharm) was then added. After an incubation time of 20 minutes at 25 C., the extinction at 405 nm was determined.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	94505	CHEMBL3638623			2014								
CHEMBL198362	328601	CHEMBL198362	328601	RIVAROXABAN	BDBM7840	435.89	2.52	88.18	0	Clc1ccc(s1)C(=O)NC[C@H]2CN(C(=O)O2)c3ccc(cc3)N4CCOCC4=O	17601310	IC50	=	1.4	nM	8.85	IC50	=	1.4	nM	14599		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528698	CHEMBL3705525	B	Enzyme Inhibition Assay: The enzymatic activity of human factor Xa (FXa) was measured using the conversion of a chromogenic substrate specific for FXa. Factor Xa cleaves p-nitroaniline from the chromogenic substrate. The determinations were carried out in microtitre plates as follows.The test substances, in various concentrations, were dissolved in DMSO and incubated at 25 C. with human FXa (0.5 nmol/l dissolved in 50 mmol/l of tris buffer [C,C,C-tris(hydroxymethyl)-aminomethane], 150 mmol/l of NaCl, 0.1% BSA (bovine serum albumin), pH=8.3) for 10 minutes. Pure DMSO was used as control. The chromogenic substrate (150 umol 11 of Pefachrome FXa from Pentapharm) was then added. After an incubation time of 20 minutes at 25 C., the extinction at 405 nm was determined.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	94505	CHEMBL3638623			2014								
CHEMBL198654	328591	CHEMBL198654	328591		BDBM12993	379.87	3.22	61.88	0	CN(C)c1ccc(cc1)N2C[C@H](CNC(=O)c3ccc(Cl)s3)OC2=O	15822985	IC50	=	74	nM	7.13	IC50	=	74	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528698	CHEMBL3705525	B	Enzyme Inhibition Assay: The enzymatic activity of human factor Xa (FXa) was measured using the conversion of a chromogenic substrate specific for FXa. Factor Xa cleaves p-nitroaniline from the chromogenic substrate. The determinations were carried out in microtitre plates as follows.The test substances, in various concentrations, were dissolved in DMSO and incubated at 25 C. with human FXa (0.5 nmol/l dissolved in 50 mmol/l of tris buffer [C,C,C-tris(hydroxymethyl)-aminomethane], 150 mmol/l of NaCl, 0.1% BSA (bovine serum albumin), pH=8.3) for 10 minutes. Pure DMSO was used as control. The chromogenic substrate (150 umol 11 of Pefachrome FXa from Pentapharm) was then added. After an incubation time of 20 minutes at 25 C., the extinction at 405 nm was determined.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	94505	CHEMBL3638623			2014								
CHEMBL3671200	2004209	CHEMBL3671200	2004209		BDBM130521	435.89	2.9	88.18	0	CC1Oc2cc(ccc2N(C)C1=O)N3C[C@H](CNC(=O)c4ccc(Cl)s4)OC3=O	15822986	IC50	=	1150	nM	5.94	IC50	=	1150	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528698	CHEMBL3705525	B	Enzyme Inhibition Assay: The enzymatic activity of human factor Xa (FXa) was measured using the conversion of a chromogenic substrate specific for FXa. Factor Xa cleaves p-nitroaniline from the chromogenic substrate. The determinations were carried out in microtitre plates as follows.The test substances, in various concentrations, were dissolved in DMSO and incubated at 25 C. with human FXa (0.5 nmol/l dissolved in 50 mmol/l of tris buffer [C,C,C-tris(hydroxymethyl)-aminomethane], 150 mmol/l of NaCl, 0.1% BSA (bovine serum albumin), pH=8.3) for 10 minutes. Pure DMSO was used as control. The chromogenic substrate (150 umol 11 of Pefachrome FXa from Pentapharm) was then added. After an incubation time of 20 minutes at 25 C., the extinction at 405 nm was determined.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	94505	CHEMBL3638623			2014								
CHEMBL3671201	2004210	CHEMBL3671201	2004210		BDBM130522	421.86	2.51	88.18	0	CN1C(=O)COc2cc(ccc12)N3C[C@H](CNC(=O)c4ccc(Cl)s4)OC3=O	17644882	IC50	=	1190	nM	5.92	IC50	=	1190	nM	262390		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528698	CHEMBL3705525	B	Enzyme Inhibition Assay: The enzymatic activity of human factor Xa (FXa) was measured using the conversion of a chromogenic substrate specific for FXa. Factor Xa cleaves p-nitroaniline from the chromogenic substrate. The determinations were carried out in microtitre plates as follows.The test substances, in various concentrations, were dissolved in DMSO and incubated at 25 C. with human FXa (0.5 nmol/l dissolved in 50 mmol/l of tris buffer [C,C,C-tris(hydroxymethyl)-aminomethane], 150 mmol/l of NaCl, 0.1% BSA (bovine serum albumin), pH=8.3) for 10 minutes. Pure DMSO was used as control. The chromogenic substrate (150 umol 11 of Pefachrome FXa from Pentapharm) was then added. After an incubation time of 20 minutes at 25 C., the extinction at 405 nm was determined.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	94505	CHEMBL3638623			2014								
CHEMBL3671203	2004212	CHEMBL3671203	2004212		BDBM130524	430.87	3.23	85.69	0	Clc1ccc(s1)C(=O)NC[C@H]2CN(C(=O)O2)c3ccc4c(OCc5nccn45)c3	15822989	IC50	=	740	nM	6.13	IC50	=	740	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528698	CHEMBL3705525	B	Enzyme Inhibition Assay: The enzymatic activity of human factor Xa (FXa) was measured using the conversion of a chromogenic substrate specific for FXa. Factor Xa cleaves p-nitroaniline from the chromogenic substrate. The determinations were carried out in microtitre plates as follows.The test substances, in various concentrations, were dissolved in DMSO and incubated at 25 C. with human FXa (0.5 nmol/l dissolved in 50 mmol/l of tris buffer [C,C,C-tris(hydroxymethyl)-aminomethane], 150 mmol/l of NaCl, 0.1% BSA (bovine serum albumin), pH=8.3) for 10 minutes. Pure DMSO was used as control. The chromogenic substrate (150 umol 11 of Pefachrome FXa from Pentapharm) was then added. After an incubation time of 20 minutes at 25 C., the extinction at 405 nm was determined.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	94505	CHEMBL3638623			2014								
CHEMBL3671203	2004212	CHEMBL3671203	2004212		BDBM130524	430.87	3.23	85.69	0	Clc1ccc(s1)C(=O)NC[C@H]2CN(C(=O)O2)c3ccc4c(OCc5nccn45)c3	17644884	IC50	=	740	nM	6.13	IC50	=	740	nM	262392		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528698	CHEMBL3705525	B	Enzyme Inhibition Assay: The enzymatic activity of human factor Xa (FXa) was measured using the conversion of a chromogenic substrate specific for FXa. Factor Xa cleaves p-nitroaniline from the chromogenic substrate. The determinations were carried out in microtitre plates as follows.The test substances, in various concentrations, were dissolved in DMSO and incubated at 25 C. with human FXa (0.5 nmol/l dissolved in 50 mmol/l of tris buffer [C,C,C-tris(hydroxymethyl)-aminomethane], 150 mmol/l of NaCl, 0.1% BSA (bovine serum albumin), pH=8.3) for 10 minutes. Pure DMSO was used as control. The chromogenic substrate (150 umol 11 of Pefachrome FXa from Pentapharm) was then added. After an incubation time of 20 minutes at 25 C., the extinction at 405 nm was determined.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	94505	CHEMBL3638623			2014								
CHEMBL3671219	2004228	CHEMBL3671219	2004228		BDBM130540	452.94	3.22	87.9	0	NC1CCCN(C1)c2ccc(cc2F)N3CC(CNC(=O)c4ccc(Cl)s4)OC3=O	15823005	IC50	=	44	nM	7.36	IC50	=	44	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528698	CHEMBL3705525	B	Enzyme Inhibition Assay: The enzymatic activity of human factor Xa (FXa) was measured using the conversion of a chromogenic substrate specific for FXa. Factor Xa cleaves p-nitroaniline from the chromogenic substrate. The determinations were carried out in microtitre plates as follows.The test substances, in various concentrations, were dissolved in DMSO and incubated at 25 C. with human FXa (0.5 nmol/l dissolved in 50 mmol/l of tris buffer [C,C,C-tris(hydroxymethyl)-aminomethane], 150 mmol/l of NaCl, 0.1% BSA (bovine serum albumin), pH=8.3) for 10 minutes. Pure DMSO was used as control. The chromogenic substrate (150 umol 11 of Pefachrome FXa from Pentapharm) was then added. After an incubation time of 20 minutes at 25 C., the extinction at 405 nm was determined.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	94505	CHEMBL3638623			2014								
CHEMBL3671222	2004231	CHEMBL3671222	2004231		BDBM7629	405.91	3.76	61.88	0	Clc1ccc(s1)C(=O)NC[C@H]2CN(C(=O)O2)c3ccc(cc3)N4CCCC4	15810626	IC50	=	40	nM	7.4	IC50	=	40	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528698	CHEMBL3705525	B	Enzyme Inhibition Assay: The enzymatic activity of human factor Xa (FXa) was measured using the conversion of a chromogenic substrate specific for FXa. Factor Xa cleaves p-nitroaniline from the chromogenic substrate. The determinations were carried out in microtitre plates as follows.The test substances, in various concentrations, were dissolved in DMSO and incubated at 25 C. with human FXa (0.5 nmol/l dissolved in 50 mmol/l of tris buffer [C,C,C-tris(hydroxymethyl)-aminomethane], 150 mmol/l of NaCl, 0.1% BSA (bovine serum albumin), pH=8.3) for 10 minutes. Pure DMSO was used as control. The chromogenic substrate (150 umol 11 of Pefachrome FXa from Pentapharm) was then added. After an incubation time of 20 minutes at 25 C., the extinction at 405 nm was determined.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	94505	CHEMBL3638623			2014								
CHEMBL3671229	2004238	CHEMBL3671229	2004238		BDBM7654	399.47	2.94	78.95	0	Cc1ccc(s1)C(=O)NCC2CN(C(=O)O2)c3ccc(cc3)N4CCCC4=O	17601304	IC50	=	160	nM	6.8	IC50	=	160	nM	14592		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528698	CHEMBL3705525	B	Enzyme Inhibition Assay: The enzymatic activity of human factor Xa (FXa) was measured using the conversion of a chromogenic substrate specific for FXa. Factor Xa cleaves p-nitroaniline from the chromogenic substrate. The determinations were carried out in microtitre plates as follows.The test substances, in various concentrations, were dissolved in DMSO and incubated at 25 C. with human FXa (0.5 nmol/l dissolved in 50 mmol/l of tris buffer [C,C,C-tris(hydroxymethyl)-aminomethane], 150 mmol/l of NaCl, 0.1% BSA (bovine serum albumin), pH=8.3) for 10 minutes. Pure DMSO was used as control. The chromogenic substrate (150 umol 11 of Pefachrome FXa from Pentapharm) was then added. After an incubation time of 20 minutes at 25 C., the extinction at 405 nm was determined.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	94505	CHEMBL3638623			2014								
CHEMBL3671234	2004243	CHEMBL3671234	2004243		BDBM7847	487.96	2.53	96.02	0	Fc1cc(ccc1N2CCS(=O)(=O)CC2)N3C[C@H](CNC(=O)c4ccc(Cl)s4)OC3=O	17601313	IC50	=	210	nM	6.68	IC50	=	210	nM	14616		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528698	CHEMBL3705525	B	Enzyme Inhibition Assay: The enzymatic activity of human factor Xa (FXa) was measured using the conversion of a chromogenic substrate specific for FXa. Factor Xa cleaves p-nitroaniline from the chromogenic substrate. The determinations were carried out in microtitre plates as follows.The test substances, in various concentrations, were dissolved in DMSO and incubated at 25 C. with human FXa (0.5 nmol/l dissolved in 50 mmol/l of tris buffer [C,C,C-tris(hydroxymethyl)-aminomethane], 150 mmol/l of NaCl, 0.1% BSA (bovine serum albumin), pH=8.3) for 10 minutes. Pure DMSO was used as control. The chromogenic substrate (150 umol 11 of Pefachrome FXa from Pentapharm) was then added. After an incubation time of 20 minutes at 25 C., the extinction at 405 nm was determined.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	94505	CHEMBL3638623			2014								
CHEMBL3671236	2004245	CHEMBL3671236	2004245		BDBM7850	369.81	2.88	84.66	0	Nc1ccc(cc1F)N2CC(CNC(=O)c3ccc(Cl)s3)OC2=O	15810645	IC50	=	2000	nM	5.7	IC50	=	2000	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528698	CHEMBL3705525	B	Enzyme Inhibition Assay: The enzymatic activity of human factor Xa (FXa) was measured using the conversion of a chromogenic substrate specific for FXa. Factor Xa cleaves p-nitroaniline from the chromogenic substrate. The determinations were carried out in microtitre plates as follows.The test substances, in various concentrations, were dissolved in DMSO and incubated at 25 C. with human FXa (0.5 nmol/l dissolved in 50 mmol/l of tris buffer [C,C,C-tris(hydroxymethyl)-aminomethane], 150 mmol/l of NaCl, 0.1% BSA (bovine serum albumin), pH=8.3) for 10 minutes. Pure DMSO was used as control. The chromogenic substrate (150 umol 11 of Pefachrome FXa from Pentapharm) was then added. After an incubation time of 20 minutes at 25 C., the extinction at 405 nm was determined.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	94505	CHEMBL3638623			2014								
CHEMBL3671242	2004251	CHEMBL3671242	2004251		BDBM7997	461.95	4.47	87.74	0	Clc1ccc(s1)C(=O)NCC2CN(C(=O)O2)c3ccc(NC(=O)c4cccs4)cc3	17601321	IC50	=	1300	nM	5.89	IC50	=	1300	nM	15660		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528698	CHEMBL3705525	B	Enzyme Inhibition Assay: The enzymatic activity of human factor Xa (FXa) was measured using the conversion of a chromogenic substrate specific for FXa. Factor Xa cleaves p-nitroaniline from the chromogenic substrate. The determinations were carried out in microtitre plates as follows.The test substances, in various concentrations, were dissolved in DMSO and incubated at 25 C. with human FXa (0.5 nmol/l dissolved in 50 mmol/l of tris buffer [C,C,C-tris(hydroxymethyl)-aminomethane], 150 mmol/l of NaCl, 0.1% BSA (bovine serum albumin), pH=8.3) for 10 minutes. Pure DMSO was used as control. The chromogenic substrate (150 umol 11 of Pefachrome FXa from Pentapharm) was then added. After an incubation time of 20 minutes at 25 C., the extinction at 405 nm was determined.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	94505	CHEMBL3638623			2014								
CHEMBL3671243	2004252	CHEMBL3671243	2004252		BDBM8000	423.88	2.74	96.97	0	COCC(=O)Nc1ccc(cc1)N2CC(CNC(=O)c3ccc(Cl)s3)OC2=O	17601322	IC50	=	730	nM	6.14	IC50	=	730	nM	15668		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528698	CHEMBL3705525	B	Enzyme Inhibition Assay: The enzymatic activity of human factor Xa (FXa) was measured using the conversion of a chromogenic substrate specific for FXa. Factor Xa cleaves p-nitroaniline from the chromogenic substrate. The determinations were carried out in microtitre plates as follows.The test substances, in various concentrations, were dissolved in DMSO and incubated at 25 C. with human FXa (0.5 nmol/l dissolved in 50 mmol/l of tris buffer [C,C,C-tris(hydroxymethyl)-aminomethane], 150 mmol/l of NaCl, 0.1% BSA (bovine serum albumin), pH=8.3) for 10 minutes. Pure DMSO was used as control. The chromogenic substrate (150 umol 11 of Pefachrome FXa from Pentapharm) was then added. After an incubation time of 20 minutes at 25 C., the extinction at 405 nm was determined.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	94505	CHEMBL3638623			2014								
CHEMBL3671246	2004255	CHEMBL3671246	2004255		BDBM8298	455.95	2.7	96.02	0	Clc1ccc(s1)C(=O)NCC2CN(C(=O)O2)c3ccc(cc3)N4CCCS4(=O)=O	17601325	IC50	=	140	nM	6.85	IC50	=	140	nM	15756		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528698	CHEMBL3705525	B	Enzyme Inhibition Assay: The enzymatic activity of human factor Xa (FXa) was measured using the conversion of a chromogenic substrate specific for FXa. Factor Xa cleaves p-nitroaniline from the chromogenic substrate. The determinations were carried out in microtitre plates as follows.The test substances, in various concentrations, were dissolved in DMSO and incubated at 25 C. with human FXa (0.5 nmol/l dissolved in 50 mmol/l of tris buffer [C,C,C-tris(hydroxymethyl)-aminomethane], 150 mmol/l of NaCl, 0.1% BSA (bovine serum albumin), pH=8.3) for 10 minutes. Pure DMSO was used as control. The chromogenic substrate (150 umol 11 of Pefachrome FXa from Pentapharm) was then added. After an incubation time of 20 minutes at 25 C., the extinction at 405 nm was determined.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	94505	CHEMBL3638623			2014								
CHEMBL3671250	2004259	CHEMBL3671250	2004259		BDBM8363	469.97	2.94	96.02	0	Clc1ccc(s1)C(=O)NCC2CN(C(=O)O2)c3ccc(cc3)S(=O)(=O)N4CCCC4	17601329	IC50	=	500	nM	6.3	IC50	=	500	nM	16465		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528698	CHEMBL3705525	B	Enzyme Inhibition Assay: The enzymatic activity of human factor Xa (FXa) was measured using the conversion of a chromogenic substrate specific for FXa. Factor Xa cleaves p-nitroaniline from the chromogenic substrate. The determinations were carried out in microtitre plates as follows.The test substances, in various concentrations, were dissolved in DMSO and incubated at 25 C. with human FXa (0.5 nmol/l dissolved in 50 mmol/l of tris buffer [C,C,C-tris(hydroxymethyl)-aminomethane], 150 mmol/l of NaCl, 0.1% BSA (bovine serum albumin), pH=8.3) for 10 minutes. Pure DMSO was used as control. The chromogenic substrate (150 umol 11 of Pefachrome FXa from Pentapharm) was then added. After an incubation time of 20 minutes at 25 C., the extinction at 405 nm was determined.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	94505	CHEMBL3638623			2014								
CHEMBL383361	328619	CHEMBL383361	328619		BDBM7842	480.34	2.63	88.18	0	Brc1ccc(s1)C(=O)NC[C@H]2CN(C(=O)O2)c3ccc(cc3)N4CCOCC4=O	17601308	IC50	=	300	nM	6.52	IC50	=	300	nM	14597		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528698	CHEMBL3705525	B	Enzyme Inhibition Assay: The enzymatic activity of human factor Xa (FXa) was measured using the conversion of a chromogenic substrate specific for FXa. Factor Xa cleaves p-nitroaniline from the chromogenic substrate. The determinations were carried out in microtitre plates as follows.The test substances, in various concentrations, were dissolved in DMSO and incubated at 25 C. with human FXa (0.5 nmol/l dissolved in 50 mmol/l of tris buffer [C,C,C-tris(hydroxymethyl)-aminomethane], 150 mmol/l of NaCl, 0.1% BSA (bovine serum albumin), pH=8.3) for 10 minutes. Pure DMSO was used as control. The chromogenic substrate (150 umol 11 of Pefachrome FXa from Pentapharm) was then added. After an incubation time of 20 minutes at 25 C., the extinction at 405 nm was determined.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	94505	CHEMBL3638623			2014								
CHEMBL196551	328584	CHEMBL196551	328584		BDBM7495	421.91	2.99	71.11	0	Clc1ccc(s1)C(=O)NC[C@H]2CN(C(=O)O2)c3ccc(cc3)N4CCOCC4	15810623	IC50	=	43	nM	7.37	IC50	=	43	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528698	CHEMBL3705525	B	Enzyme Inhibition Assay: The enzymatic activity of human factor Xa (FXa) was measured using the conversion of a chromogenic substrate specific for FXa. Factor Xa cleaves p-nitroaniline from the chromogenic substrate. The determinations were carried out in microtitre plates as follows.The test substances, in various concentrations, were dissolved in DMSO and incubated at 25 C. with human FXa (0.5 nmol/l dissolved in 50 mmol/l of tris buffer [C,C,C-tris(hydroxymethyl)-aminomethane], 150 mmol/l of NaCl, 0.1% BSA (bovine serum albumin), pH=8.3) for 10 minutes. Pure DMSO was used as control. The chromogenic substrate (150 umol 11 of Pefachrome FXa from Pentapharm) was then added. After an incubation time of 20 minutes at 25 C., the extinction at 405 nm was determined.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	94505	CHEMBL3638623			2014								
CHEMBL196551	328584	CHEMBL196551	328584		BDBM7495	421.91	2.99	71.11	0	Clc1ccc(s1)C(=O)NC[C@H]2CN(C(=O)O2)c3ccc(cc3)N4CCOCC4	17601293	IC50	=	43	nM	7.37	IC50	=	43	nM	14567		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528698	CHEMBL3705525	B	Enzyme Inhibition Assay: The enzymatic activity of human factor Xa (FXa) was measured using the conversion of a chromogenic substrate specific for FXa. Factor Xa cleaves p-nitroaniline from the chromogenic substrate. The determinations were carried out in microtitre plates as follows.The test substances, in various concentrations, were dissolved in DMSO and incubated at 25 C. with human FXa (0.5 nmol/l dissolved in 50 mmol/l of tris buffer [C,C,C-tris(hydroxymethyl)-aminomethane], 150 mmol/l of NaCl, 0.1% BSA (bovine serum albumin), pH=8.3) for 10 minutes. Pure DMSO was used as control. The chromogenic substrate (150 umol 11 of Pefachrome FXa from Pentapharm) was then added. After an incubation time of 20 minutes at 25 C., the extinction at 405 nm was determined.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	94505	CHEMBL3638623			2014								
CHEMBL198654	328591	CHEMBL198654	328591		BDBM12993	379.87	3.22	61.88	0	CN(C)c1ccc(cc1)N2C[C@H](CNC(=O)c3ccc(Cl)s3)OC2=O	17644880	IC50	=	74	nM	7.13	IC50	=	74	nM	262388		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528698	CHEMBL3705525	B	Enzyme Inhibition Assay: The enzymatic activity of human factor Xa (FXa) was measured using the conversion of a chromogenic substrate specific for FXa. Factor Xa cleaves p-nitroaniline from the chromogenic substrate. The determinations were carried out in microtitre plates as follows.The test substances, in various concentrations, were dissolved in DMSO and incubated at 25 C. with human FXa (0.5 nmol/l dissolved in 50 mmol/l of tris buffer [C,C,C-tris(hydroxymethyl)-aminomethane], 150 mmol/l of NaCl, 0.1% BSA (bovine serum albumin), pH=8.3) for 10 minutes. Pure DMSO was used as control. The chromogenic substrate (150 umol 11 of Pefachrome FXa from Pentapharm) was then added. After an incubation time of 20 minutes at 25 C., the extinction at 405 nm was determined.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	94505	CHEMBL3638623			2014								
